match_id,innings,team,batsman_id,batsman_position,runs,balls,fours,sixes,strikerate,isout,wickettype,fielders,bowler_id
1254083,1,Punjab Kings,103766,2,7,7,1,0,100.00,TRUE,caught,{49752},70691
1254083,1,Punjab Kings,7568,3,46,24,6,2,191.66,TRUE,caught,{46533},80807
1254083,1,Punjab Kings,70405,4,0,3,0,0,0.00,TRUE,caught,{103588},70691
1254090,1,RCB,49752,1,25,24,2,1,104.16,TRUE,bowled,,47078
1254083,1,Punjab Kings,64479,5,5,9,0,0,55.55,TRUE,caught,{80645},103588
1254090,1,RCB,100878,2,40,38,4,2,105.26,TRUE,caught,{60530},47078
1254083,1,Punjab Kings,75315,6,0,3,0,0,0.00,TRUE,bowled,,61325
1254090,1,RCB,44853,3,0,1,0,0,0.00,TRUE,caught,{71335},47078
1254083,1,Punjab Kings,104281,7,25,17,1,2,147.05,FALSE,not out,{-},
1254090,1,RCB,54222,4,57,33,3,4,172.72,TRUE,caught,{71335},63646
1254083,1,Punjab Kings,89779,8,,,,,,FALSE,DNB,,
1254090,1,RCB,46533,5,23,18,1,2,127.77,TRUE,run out,{71335},
1254083,1,Punjab Kings,104770,9,,,,,,FALSE,DNB,,
1254090,1,RCB,103588,6,8,4,0,1,200.00,TRUE,bowled,,63646
1254083,1,Punjab Kings,63646,10,,,,,,FALSE,DNB,,
1254090,1,RCB,66183,7,0,0,0,0,0.00,FALSE,not out,{-},
1254083,1,Punjab Kings,51421,11,,,,,,FALSE,DNB,,
1254090,1,RCB,71379,8,0,1,0,0,0.00,TRUE,bowled,,63646
1254083,2,RCB,49752,1,35,34,3,1,102.94,TRUE,bowled,,104281
1254090,1,RCB,59260,9,1,1,0,0,100.00,FALSE,not out,{-},
1254083,2,RCB,100878,2,7,6,0,1,116.66,TRUE,bowled,,89779
1254090,1,RCB,87477,10,,,,,,FALSE,DNB,,
1254083,2,RCB,80645,3,31,30,2,1,103.33,TRUE,caught,{70405},51421
1254090,1,RCB,61325,11,,,,,,FALSE,DNB,,
1254083,2,RCB,54222,4,0,1,0,0,0.00,TRUE,bowled,,104281
1254090,2,Punjab Kings,60530,1,39,35,1,2,111.42,TRUE,caught,{59260},103588
1254083,2,RCB,46533,5,3,9,0,0,33.33,TRUE,caught,{60530},104281
1254090,2,Punjab Kings,59599,2,57,42,6,2,135.71,TRUE,caught,{87477},61325
1254083,2,RCB,103588,6,8,11,1,0,72.72,TRUE,caught,{104281},104770
1254090,2,Punjab Kings,70405,3,3,7,0,0,42.85,TRUE,caught,{100878},61325
1254083,2,RCB,80807,7,3,4,0,0,75.00,TRUE,bowled,,104770
1254090,2,Punjab Kings,70277,4,20,14,2,1,142.85,TRUE,caught,{44853},71379
1254083,2,RCB,70691,8,16,11,1,1,145.45,FALSE,not out,{-},
1254090,2,Punjab Kings,71335,5,0,1,0,0,0.00,TRUE,bowled,,61325
1254083,2,RCB,59260,9,31,13,3,2,238.46,TRUE,caught,{104770},63646
1254090,2,Punjab Kings,75315,6,16,11,1,1,145.45,TRUE,run out,{59260},
1254083,2,RCB,87477,10,0,1,0,0,0.00,FALSE,not out,{-},
1254090,2,Punjab Kings,47078,7,12,9,0,1,133.33,FALSE,not out,{-},
1254090,2,Punjab Kings,104281,8,3,2,0,0,150.00,FALSE,not out,{-},
1254090,2,Punjab Kings,104770,9,,,,,,FALSE,DNB,,
1254090,2,Punjab Kings,63646,10,,,,,,FALSE,DNB,,
1254090,2,Punjab Kings,101430,11,,,,,,FALSE,DNB,,
1082635,1,Mumbai,45256,1,66,43,5,4,153.48,TRUE,caught,{10238},51057
1082635,1,Mumbai,9900,2,25,22,3,0,113.63,TRUE,stumping,{86165},12562
1082635,1,Mumbai,49040,3,63,35,5,4,180.00,FALSE,not out,{-},
1082635,1,Mumbai,48405,4,10,6,1,0,166.66,TRUE,caught,{12562},67296
1082635,1,Mumbai,70633,5,29,14,1,3,207.14,FALSE,not out,{-},
1082635,1,Mumbai,70411,6,,,,,,FALSE,DNB,,
1082635,1,Mumbai,15731,7,,,,,,FALSE,DNB,,
1082635,1,Mumbai,7139,8,,,,,,FALSE,DNB,,
1082635,1,Mumbai,53716,9,,,,,,FALSE,DNB,,
1082635,1,Mumbai,45105,10,,,,,,FALSE,DNB,,
1082635,1,Mumbai,70640,11,,,,,,FALSE,DNB,,
1082635,2,Daredevils,60806,1,0,1,0,0,0.00,TRUE,caught,{45256},53716
1082635,2,Daredevils,59600,2,21,15,3,1,140.00,TRUE,caught,{48405},7139
1082635,2,Daredevils,71331,3,3,6,0,0,50.00,TRUE,caught,{7139},45105
1082635,2,Daredevils,86165,4,0,3,0,0,0.00,TRUE,caught,{45256},70640
1082635,2,Daredevils,51057,5,10,8,2,0,125.00,TRUE,caught,{15731},45105
1082635,2,Daredevils,10238,6,1,5,0,0,20.00,TRUE,caught,{48405},15731
1082635,2,Daredevils,64244,7,10,10,0,1,100.00,TRUE,caught,{9900},7139
1082635,2,Daredevils,67296,8,0,5,0,0,0.00,TRUE,caught,{48405},15731
1082635,2,Daredevils,12562,9,9,14,0,0,64.28,FALSE,not out,{-},
1082635,2,Daredevils,63646,10,7,4,0,1,175.00,TRUE,caught,{49040},7139
1082635,2,Daredevils,7678,11,2,11,0,0,18.18,TRUE,caught,{70411},15731
1181768,1,Mumbai,58406,1,29,17,0,4,170.58,TRUE,caught,{7593},63477
1181768,1,Mumbai,48405,2,15,14,1,1,107.14,TRUE,caught,{7593},62022
1181768,1,Mumbai,61990,3,15,17,1,0,88.23,TRUE,bowled,,19422
1181768,1,Mumbai,75325,4,23,26,3,0,88.46,TRUE,caught,{15716},19422
1181768,1,Mumbai,63224,5,7,7,0,0,100.00,TRUE,caught,{63477},63477
1181768,1,Mumbai,49040,6,41,25,3,3,164.00,FALSE,not out,{-},
1181768,1,Mumbai,70633,7,16,10,1,1,160.00,TRUE,lbw,,62022
1181768,1,Mumbai,95219,8,0,2,0,0,0.00,TRUE,caught,{46933},62022
1181768,1,Mumbai,53716,9,0,2,0,0,0.00,TRUE,run out,"{46933,45257}",
1181768,1,Mumbai,70640,10,0,0,0,0,0.00,FALSE,not out,{-},
1181768,1,Mumbai,45105,11,,,,,,FALSE,DNB,,
1181768,2,Super Kings,46933,1,26,13,3,1,200.00,TRUE,stumping,{58406},63224
1181768,2,Super Kings,10125,2,80,59,8,4,135.59,TRUE,run out,"{63224,58406}",
1181768,2,Super Kings,15716,3,8,14,0,0,57.14,TRUE,lbw,,95219
1181768,2,Super Kings,8999,4,1,4,0,0,25.00,TRUE,caught,{58406},70640
1181768,2,Super Kings,7593,5,2,8,0,0,25.00,TRUE,run out,{75325},
1181768,2,Super Kings,45257,6,15,15,0,1,100.00,TRUE,caught,{58406},70640
1181768,2,Super Kings,49247,7,5,5,0,0,100.00,FALSE,not out,{-},
1181768,2,Super Kings,63477,8,2,2,0,0,100.00,TRUE,lbw,,45105
1181768,2,Super Kings,62022,9,,,,,,FALSE,DNB,,
1181768,2,Super Kings,7139,10,,,,,,FALSE,DNB,,
1181768,2,Super Kings,19422,11,,,,,,FALSE,DNB,,
1304109,1,Royals,102743,1,41,29,6,1,141.37,TRUE,caught,{102735},102735
1304109,1,Royals,53271,2,2,6,0,0,33.33,TRUE,bowled,,73507
1304109,1,Royals,60806,3,32,24,6,0,133.33,TRUE,caught,{64479},59339
1304109,1,Royals,100878,4,39,18,5,2,216.66,TRUE,caught,{63224},104770
1304109,1,Royals,96392,5,19,16,0,1,118.75,TRUE,caught,{54212},104770
1304109,1,Royals,57196,6,14,12,2,0,116.66,TRUE,run out,"{60530,104770}",
1304109,1,Royals,12894,7,10,7,1,0,142.85,FALSE,not out,{-},
1304109,1,Royals,51092,8,17,9,2,0,188.88,FALSE,not out,{-},
1304109,1,Royals,84635,9,,,,,,FALSE,DNB,,
1304109,1,Royals,61325,10,,,,,,FALSE,DNB,,
1304109,1,Royals,83915,11,,,,,,FALSE,DNB,,
1304109,2,Super Giants,58406,1,7,8,1,0,87.50,TRUE,caught,{57196},51092
1304109,2,Super Giants,60530,2,10,19,0,1,52.63,TRUE,caught,{102743},84635
1304109,2,Super Giants,102735,3,0,1,0,0,0.00,TRUE,lbw,,51092
1304109,2,Super Giants,64479,4,59,39,5,2,151.28,TRUE,stumping,{60806},61325
1304109,2,Super Giants,63224,5,25,23,1,1,108.69,TRUE,caught,{96392},12894
1304109,2,Super Giants,54212,6,27,17,1,2,158.82,TRUE,caught,{96392},84635
1304109,2,Super Giants,59339,7,1,2,0,0,50.00,TRUE,caught,{60806},83915
1304109,2,Super Giants,67342,8,0,2,0,0,0.00,TRUE,bowled,,83915
1304109,2,Super Giants,101792,9,9,7,1,0,128.57,FALSE,not out,{-},
1304109,2,Super Giants,73507,10,1,2,0,0,50.00,FALSE,not out,{-},
1304109,2,Super Giants,104770,11,,,,,,FALSE,DNB,,
501201,1,Daredevils,48739,1,1,3,0,0,33.33,TRUE,bowled,,45105
501201,1,Daredevils,7781,2,19,16,2,1,118.75,TRUE,run out,{1934},
501201,1,Daredevils,61988,3,0,2,0,0,0.00,TRUE,bowled,,45105
336006,2,Kings XI,12020,10,,,,,,FALSE,DNB,,
501201,1,Daredevils,35812,4,8,12,1,0,66.66,TRUE,caught,{8999},7139
501201,1,Daredevils,12701,5,29,30,2,1,96.66,TRUE,caught,{45105},15732
501201,1,Daredevils,8163,6,26,25,3,0,104.00,TRUE,bowled,,45105
501201,1,Daredevils,11399,7,0,1,0,0,0.00,TRUE,run out,"{7519,35344}",
501201,1,Daredevils,47391,8,8,6,1,0,133.33,FALSE,not out,{-},
501201,1,Daredevils,47289,9,0,2,0,0,0.00,TRUE,bowled,,45105
501201,1,Daredevils,58274,10,0,4,0,0,0.00,TRUE,stumping,{35344},7139
501201,1,Daredevils,48965,11,0,5,0,0,0.00,TRUE,caught,{9639},45105
501201,2,Mumbai,35344,1,1,6,0,0,16.66,TRUE,bowled,,47289
501201,2,Mumbai,1934,2,46,50,3,1,92.00,FALSE,not out,{-},
501201,2,Mumbai,8999,3,14,15,2,0,93.33,TRUE,run out,{47391},
501201,2,Mumbai,48405,4,27,30,3,0,90.00,FALSE,not out,{-},
501201,2,Mumbai,49040,5,,,,,,FALSE,DNB,,
501201,2,Mumbai,9639,6,,,,,,FALSE,DNB,,
501201,2,Mumbai,7519,7,,,,,,FALSE,DNB,,
501201,2,Mumbai,7139,8,,,,,,FALSE,DNB,,
501201,2,Mumbai,15732,9,,,,,,FALSE,DNB,,
501201,2,Mumbai,47100,10,,,,,,FALSE,DNB,,
501201,2,Mumbai,45105,11,,,,,,FALSE,DNB,,
829743,1,Sunrisers,15887,1,54,46,4,1,117.39,TRUE,caught,{10401},51012
829743,1,Sunrisers,48739,2,91,55,9,4,165.45,TRUE,caught,{8742},47289
829743,1,Sunrisers,44691,3,2,4,0,0,50.00,TRUE,caught,{10401},47289
829743,1,Sunrisers,12701,4,18,8,1,2,225.00,TRUE,bowled,,58274
829743,1,Sunrisers,47078,5,7,5,1,0,140.00,FALSE,not out,{-},
829743,1,Sunrisers,60530,6,0,3,0,0,0.00,FALSE,not out,{-},
829743,1,Sunrisers,15731,7,,,,,,FALSE,DNB,,
829743,1,Sunrisers,47347,8,,,,,,FALSE,DNB,,
829743,1,Sunrisers,48319,9,,,,,,FALSE,DNB,,
829743,1,Sunrisers,54282,10,,,,,,FALSE,DNB,,
829743,1,Sunrisers,47154,11,,,,,,FALSE,DNB,,
829743,2,KKR,8742,1,34,21,2,2,161.90,TRUE,caught,{48319},47078
829743,2,KKR,7773,2,4,8,0,0,50.00,TRUE,bowled,,48319
829743,2,KKR,51454,3,33,24,3,1,137.50,FALSE,not out,{-},
829743,2,KKR,51012,4,19,10,1,2,190.00,TRUE,caught,{47154},44691
829743,2,KKR,15473,5,6,7,0,0,85.71,TRUE,caught,{15731},54282
829743,2,KKR,61990,6,2,2,0,0,100.00,FALSE,not out,{-},
829743,2,KKR,10401,7,,,,,,FALSE,DNB,,
829743,2,KKR,47185,8,,,,,,FALSE,DNB,,
829743,2,KKR,49039,9,,,,,,FALSE,DNB,,
829743,2,KKR,47289,10,,,,,,FALSE,DNB,,
829743,2,KKR,58274,11,,,,,,FALSE,DNB,,
335988,1,Chargers,4176,1,8,9,0,1,88.88,TRUE,bowled,,19627
335988,1,Chargers,8163,2,14,22,2,0,63.63,TRUE,caught,{15887},11374
335988,1,Chargers,3317,3,2,6,0,0,33.33,TRUE,bowled,,19627
335988,1,Chargers,4382,4,12,13,2,0,92.30,TRUE,caught,{8813},11374
335988,1,Chargers,48405,5,66,36,6,4,183.33,TRUE,caught,{2101},7520
335988,1,Chargers,4169,6,2,7,0,0,28.57,TRUE,lbw,,7520
335988,1,Chargers,8040,7,8,14,0,0,57.14,TRUE,run out,"{47624,8813}",
335988,1,Chargers,7634,8,12,7,2,0,171.42,TRUE,caught,{7773},48373
335988,1,Chargers,2166,9,12,6,0,1,200.00,FALSE,not out,{-},
335988,1,Chargers,47123,10,1,1,0,0,100.00,FALSE,not out,{-},
335988,1,Chargers,48431,11,,,,,,FALSE,DNB,,
335988,2,Daredevils,7773,1,12,9,2,0,133.33,TRUE,caught,{4176},47123
335988,2,Daredevils,7781,2,94,41,10,6,229.26,FALSE,not out,{-},
335988,2,Daredevils,15887,3,25,28,3,0,89.28,FALSE,not out,{-},
335988,2,Daredevils,8270,4,,,,,,FALSE,DNB,,
335988,2,Daredevils,8813,5,,,,,,FALSE,DNB,,
335988,2,Daredevils,47624,6,,,,,,FALSE,DNB,,
335988,2,Daredevils,7520,7,,,,,,FALSE,DNB,,
335988,2,Daredevils,11374,8,,,,,,FALSE,DNB,,
335988,2,Daredevils,19627,9,,,,,,FALSE,DNB,,
335988,2,Daredevils,48373,10,,,,,,FALSE,DNB,,
335988,2,Daredevils,2101,11,,,,,,FALSE,DNB,,
1136597,1,Mumbai,61990,1,59,39,7,2,151.28,TRUE,caught,{8813},51012
1136597,1,Mumbai,61413,2,43,28,5,2,153.57,TRUE,caught,{54340},51012
1136597,1,Mumbai,48405,3,11,11,1,0,100.00,TRUE,caught,{75591},49039
1136597,1,Mumbai,70633,4,35,20,4,1,175.00,FALSE,not out,{-},
1136597,1,Mumbai,63224,5,14,11,1,1,127.27,TRUE,caught,{95316},49039
1136597,1,Mumbai,45222,6,13,11,0,1,118.18,FALSE,not out,{-},
1136597,1,Mumbai,75325,7,,,,,,FALSE,DNB,,
1136597,1,Mumbai,49028,8,,,,,,FALSE,DNB,,
1136597,1,Mumbai,53716,9,,,,,,FALSE,DNB,,
1136597,1,Mumbai,96617,10,,,,,,FALSE,DNB,,
1136597,1,Mumbai,70640,11,,,,,,FALSE,DNB,,
1136597,2,KKR,54340,1,17,13,4,0,130.76,TRUE,caught,{70640},53716
1136597,2,KKR,95316,2,7,5,1,0,140.00,TRUE,caught,{63224},70633
1136597,2,KKR,8742,3,54,35,6,3,154.28,TRUE,caught,{49028},96617
1136597,2,KKR,70411,4,31,27,3,1,114.81,TRUE,caught,{70640},70633
1136597,2,KKR,8813,5,36,26,5,1,138.46,FALSE,not out,{-},
1136597,2,KKR,51012,6,9,10,1,0,90.00,TRUE,caught,{63224},70640
1304069,2,Mumbai,75993,11,,,,,,FALSE,DNB,,
1136597,2,KKR,49039,7,5,4,1,0,125.00,TRUE,caught,{48405},63224
1136597,2,KKR,47185,8,0,0,0,0,0.00,FALSE,not out,{-},
1136597,2,KKR,10130,9,,,,,,FALSE,DNB,,
1136597,2,KKR,84635,10,,,,,,FALSE,DNB,,
1136597,2,KKR,67609,11,,,,,,FALSE,DNB,,
1370353,1,Titans,85975,1,,,,,,FALSE,DNB,,
1370353,1,Titans,51216,2,54,39,5,1,138.46,TRUE,caught,{7593},62022
1370353,1,Titans,95316,3,39,20,7,0,195.00,TRUE,stumping,{7593},49247
829787,1,Sunrisers,15887,1,54,35,6,2,154.28,TRUE,bowled,,50483
1370353,1,Titans,102753,4,96,47,8,6,204.25,TRUE,lbw,,105938
829787,1,Sunrisers,48739,2,24,18,5,0,133.33,TRUE,caught,{60806},10125
829787,1,Sunrisers,47078,3,20,21,3,0,95.23,TRUE,bowled,,68573
829787,1,Sunrisers,47055,4,63,28,4,5,225.00,TRUE,caught,{50281},10125
1370353,1,Titans,70633,5,21,12,0,2,175.00,FALSE,not out,{-},
829787,1,Sunrisers,44691,5,17,12,2,0,141.66,FALSE,not out,{-},
1370353,1,Titans,79159,6,0,2,0,0,0.00,TRUE,caught,{95094},105938
829787,1,Sunrisers,12701,6,8,6,1,0,133.33,FALSE,not out,{-},
1370353,1,Titans,63509,7,,,,,,FALSE,DNB,,
829787,1,Sunrisers,62182,7,,,,,,FALSE,DNB,,
1370353,1,Titans,53891,8,,,,,,FALSE,DNB,,
829787,1,Sunrisers,15731,8,,,,,,FALSE,DNB,,
1370353,1,Titans,60628,9,,,,,,FALSE,DNB,,
829787,1,Sunrisers,48319,9,,,,,,FALSE,DNB,,
1370353,1,Titans,66722,10,,,,,,FALSE,DNB,,
829787,1,Sunrisers,54282,10,,,,,,FALSE,DNB,,
1370353,1,Titans,105215,11,,,,,,FALSE,DNB,,
829787,1,Sunrisers,49327,11,,,,,,FALSE,DNB,,
1370353,2,Super Kings,105938,1,,,,,,FALSE,DNB,,
829787,2,Royals,51096,1,8,6,2,0,133.33,TRUE,caught,{12701},54282
1370353,2,Super Kings,95094,2,26,16,3,1,162.50,TRUE,caught,{79159},105215
829787,2,Royals,10125,2,12,12,3,0,100.00,TRUE,caught,{48319},49327
1370353,2,Super Kings,58403,3,47,25,4,2,188.00,TRUE,caught,{66722},105215
829787,2,Royals,50281,3,68,40,9,2,170.00,TRUE,bowled,,44691
1370353,2,Super Kings,74975,4,32,21,0,2,152.38,FALSE,not out,{-},
829787,2,Royals,59600,4,4,10,0,0,40.00,TRUE,caught,{12701},47078
1370353,2,Super Kings,51096,5,27,13,2,2,207.69,TRUE,caught,{63509},66722
829787,2,Royals,64479,5,7,9,0,0,77.77,TRUE,caught,{54282},15731
1370353,2,Super Kings,8999,6,19,8,1,2,237.50,TRUE,caught,{66722},66722
829787,2,Royals,50483,6,30,19,2,2,157.89,TRUE,caught,{44691},54282
1370353,2,Super Kings,7593,7,0,1,0,0,0.00,TRUE,caught,{53891},66722
829787,2,Royals,60806,7,21,10,0,3,210.00,TRUE,bowled,,54282
1370353,2,Super Kings,49247,8,15,6,1,1,250.00,FALSE,not out,{-},
1370353,2,Super Kings,46597,9,,,,,,FALSE,DNB,,
829787,2,Royals,10553,8,3,3,0,0,100.00,FALSE,not out,{-},
1370353,2,Super Kings,62022,10,,,,,,FALSE,DNB,,
829787,2,Royals,61832,9,34,11,2,3,309.09,FALSE,not out,{-},
1370353,2,Super Kings,80607,11,,,,,,FALSE,DNB,,
829787,2,Royals,51098,10,,,,,,FALSE,DNB,,
829787,2,Royals,68573,11,,,,,,FALSE,DNB,,
598039,1,Mumbai,45554,1,38,40,3,2,95.00,TRUE,lbw,,12562
598039,1,Mumbai,1934,2,14,12,2,0,116.66,TRUE,bowled,,49327
1216540,1,RCB,35812,1,47,37,4,1,127.02,TRUE,bowled,,84635
598039,1,Mumbai,8813,3,0,2,0,0,0.00,TRUE,caught,{15731},49327
1216540,1,RCB,100878,2,32,23,4,1,139.13,TRUE,bowled,,51012
598039,1,Mumbai,48405,4,22,22,2,0,100.00,TRUE,caught,{49327},12562
392235,1,Mumbai,1988,1,0,1,0,0,0.00,TRUE,lbw,,47695
1216540,1,RCB,49752,3,33,28,1,0,117.85,FALSE,not out,{-},
598039,1,Mumbai,49040,5,14,19,1,0,73.68,FALSE,not out,{-},
392235,1,Mumbai,1934,2,46,41,8,0,112.19,TRUE,bowled,,7520
1216540,1,RCB,46533,4,73,33,5,6,221.21,FALSE,not out,{-},
598039,1,Mumbai,8999,6,34,27,4,0,125.92,FALSE,not out,{-},
392235,1,Mumbai,45222,3,9,6,2,0,150.00,TRUE,caught,{8813},47695
1216540,1,RCB,61832,5,,,,,,FALSE,DNB,,
598039,1,Mumbai,7139,7,,,,,,FALSE,DNB,,
392235,1,Mumbai,24667,4,2,10,0,0,20.00,TRUE,caught,{8813},51181
1216540,1,RCB,75311,6,,,,,,FALSE,DNB,,
598039,1,Mumbai,10130,8,,,,,,FALSE,DNB,,
392235,1,Mumbai,51096,5,56,41,5,2,136.58,TRUE,caught,{46533},51181
1216540,1,RCB,74975,7,,,,,,FALSE,DNB,,
598039,1,Mumbai,45105,9,,,,,,FALSE,DNB,,
392235,1,Mumbai,47308,6,4,4,0,0,100.00,TRUE,lbw,,11930
392235,1,Mumbai,48349,7,12,11,1,0,109.09,TRUE,caught,{47695},47695
598039,1,Mumbai,51098,10,,,,,,FALSE,DNB,,
1216540,1,RCB,54460,8,,,,,,FALSE,DNB,,
392235,1,Mumbai,7139,8,12,7,2,0,171.42,FALSE,not out,{-},
598039,1,Mumbai,48431,11,,,,,,FALSE,DNB,,
598039,2,Sunrisers,58269,1,7,9,1,0,77.77,TRUE,caught,{45554},10130
392235,1,Mumbai,45105,9,0,0,0,0,0.00,TRUE,run out,"{7419,51181}",
1216540,1,RCB,74633,9,,,,,,FALSE,DNB,,
598039,2,Sunrisers,15887,2,73,55,9,1,132.72,FALSE,not out,{-},
392235,1,Mumbai,51098,10,0,0,0,0,0.00,FALSE,not out,{-},
1216540,1,RCB,61325,10,,,,,,FALSE,DNB,,
598039,2,Sunrisers,9587,3,21,21,3,0,100.00,TRUE,caught,{7139},7139
392235,1,Mumbai,51158,11,,,,,,FALSE,DNB,,
1216540,1,RCB,87477,11,,,,,,FALSE,DNB,,
598039,2,Sunrisers,62182,4,25,23,2,0,108.69,TRUE,caught,{8999},51098
392235,2,Daredevils,7773,1,47,38,7,0,123.68,TRUE,caught,{24667},45105
1216540,2,KKR,82071,1,8,12,0,0,66.66,TRUE,bowled,,74633
598039,2,Sunrisers,44829,5,1,1,0,0,100.00,FALSE,not out,{-},
392235,2,Daredevils,48739,2,15,9,1,1,166.66,TRUE,caught,{24667},51098
1216540,2,KKR,95316,2,34,25,3,1,136.00,TRUE,run out,"{54460,46533}",
598039,2,Sunrisers,49193,6,,,,,,FALSE,DNB,,
392235,2,Daredevils,7781,3,50,27,5,2,185.18,TRUE,bowled,,7139
1216540,2,KKR,70411,3,9,14,1,0,64.28,TRUE,bowled,,75311
598039,2,Sunrisers,59215,7,,,,,,FALSE,DNB,,
598039,2,Sunrisers,15731,8,,,,,,FALSE,DNB,,
1216540,2,KKR,47055,4,8,12,1,0,66.66,TRUE,caught,{54460},75311
392235,2,Daredevils,7419,4,24,14,2,2,171.42,TRUE,caught,{48349},7139
598039,2,Sunrisers,12562,9,,,,,,FALSE,DNB,,
1216540,2,KKR,8813,5,1,2,0,0,50.00,TRUE,bowled,,61325
392235,2,Daredevils,7520,5,2,7,0,0,28.57,TRUE,bowled,,7139
598039,2,Sunrisers,47154,10,,,,,,FALSE,DNB,,
1216540,2,KKR,51012,6,16,10,2,1,160.00,TRUE,caught,{87477},54460
392235,2,Daredevils,46533,6,6,6,1,0,100.00,TRUE,caught,{47308},7139
598039,2,Sunrisers,49327,11,,,,,,FALSE,DNB,,
1216540,2,KKR,61999,7,16,22,1,0,72.72,TRUE,caught,{61832},87477
392235,2,Daredevils,8813,7,0,1,0,0,0.00,FALSE,not out,{-},
1216540,2,KKR,64244,8,1,3,0,0,33.33,TRUE,caught,{100878},61832
392235,2,Daredevils,12562,8,13,4,1,1,325.00,FALSE,not out,{-},
1216540,2,KKR,95323,9,4,7,0,0,57.14,TRUE,bowled,,61832
392235,2,Daredevils,11930,9,,,,,,FALSE,DNB,,
1216540,2,KKR,98673,10,7,10,0,0,70.00,FALSE,not out,{-},
392235,2,Daredevils,47695,10,,,,,,FALSE,DNB,,
1216540,2,KKR,84635,11,2,3,0,0,66.66,FALSE,not out,{-},
392235,2,Daredevils,51181,11,,,,,,FALSE,DNB,,
1216521,1,Super Kings,95094,1,0,5,0,0,0.00,TRUE,lbw,,51092
1216521,1,Super Kings,46933,2,1,7,0,0,14.28,TRUE,caught,{58406},51092
419107,1,Mumbai,1988,1,23,14,3,1,164.28,TRUE,lbw,,10485
1216521,1,Super Kings,8999,3,2,3,0,0,66.66,TRUE,caught,{58406},70640
419107,1,Mumbai,1934,2,17,11,3,0,154.54,TRUE,lbw,,6769
419107,1,Mumbai,55296,3,23,13,3,1,176.92,TRUE,caught,{2000},6769
1216521,1,Super Kings,94125,4,0,1,0,0,0.00,TRUE,caught,{61990},70640
419107,1,Mumbai,15317,4,53,33,4,2,160.60,TRUE,caught,{12701},17780
1216521,1,Super Kings,7593,5,16,16,2,1,100.00,TRUE,caught,{58406},95219
419107,1,Mumbai,8999,5,55,33,6,2,166.66,TRUE,caught,{12619},10485
1216521,1,Super Kings,49247,6,7,6,1,0,116.66,TRUE,caught,{63224},51092
419107,1,Mumbai,7519,6,6,5,1,0,120.00,TRUE,run out,{12701},
1216521,1,Super Kings,72103,7,52,47,4,2,110.63,TRUE,bowled,,51092
419107,1,Mumbai,7139,7,8,6,1,0,133.33,FALSE,retired not out,{-},
1216521,1,Super Kings,62022,8,0,5,0,0,0.00,TRUE,stumping,{58406},95219
419107,1,Mumbai,45890,8,11,5,2,0,220.00,FALSE,not out,{-},
1216521,1,Super Kings,63477,9,11,20,0,0,55.00,TRUE,caught,{61990},49958
419107,1,Mumbai,7678,9,0,0,0,0,0.00,FALSE,not out,{-},
1216521,1,Super Kings,19422,10,13,10,2,0,130.00,FALSE,not out,{-},
419107,1,Mumbai,45105,10,,,,,,FALSE,DNB,,
1216521,1,Super Kings,51367,11,,,,,,FALSE,DNB,,
419107,1,Mumbai,15732,11,,,,,,FALSE,DNB,,
1216521,2,Mumbai,58406,1,46,37,5,2,124.32,FALSE,not out,{-},
419107,2,Royals,10406,1,26,22,4,0,118.18,TRUE,caught,{7519},7519
1216521,2,Mumbai,75325,2,68,37,6,5,183.78,FALSE,not out,{-},
419107,2,Royals,12106,2,0,0,0,0,0.00,TRUE,run out,{7519},
1216521,2,Mumbai,61990,3,,,,,,FALSE,DNB,,
419107,2,Royals,12701,3,12,12,2,0,100.00,TRUE,caught,{7678},15732
1216521,2,Mumbai,15317,4,,,,,,FALSE,DNB,,
419107,2,Royals,8021,4,14,11,1,1,127.27,TRUE,bowled,,45105
1216521,2,Mumbai,63224,5,,,,,,FALSE,DNB,,
419107,2,Royals,15473,5,100,37,9,8,270.27,TRUE,run out,{7519},
1216521,2,Mumbai,70633,6,,,,,,FALSE,DNB,,
419107,2,Royals,12619,6,41,29,2,2,141.37,TRUE,run out,{45105},
1216521,2,Mumbai,49040,7,,,,,,FALSE,DNB,,
419107,2,Royals,6769,7,9,7,0,0,128.57,FALSE,not out,{-},
1216521,2,Mumbai,49958,8,,,,,,FALSE,DNB,,
419107,2,Royals,10485,8,0,1,0,0,0.00,TRUE,bowled,,45105
1216521,2,Mumbai,95219,9,,,,,,FALSE,DNB,,
419107,2,Royals,2000,9,1,1,0,0,100.00,FALSE,not out,{-},
1216521,2,Mumbai,51092,10,,,,,,FALSE,DNB,,
419107,2,Royals,59324,10,,,,,,FALSE,DNB,,
1216521,2,Mumbai,70640,11,,,,,,FALSE,DNB,,
419107,2,Royals,17780,11,,,,,,FALSE,DNB,,
829789,1,Super Kings,45554,1,27,34,4,0,79.41,TRUE,caught,{70633},7139
829789,1,Super Kings,10384,2,23,11,3,1,209.09,TRUE,caught,{70633},10556
829789,1,Super Kings,15716,3,10,10,1,0,100.00,TRUE,caught,{70633},66101
829789,1,Super Kings,46933,4,17,16,0,1,106.25,TRUE,caught,{45256},53716
829789,1,Super Kings,7593,5,39,32,2,2,121.87,FALSE,not out,{-},
829789,1,Super Kings,66253,6,36,17,4,1,211.76,TRUE,run out,{9900},
