match_id,innings,team,player_id,wicket,overs,runs
729279,2,Mumbai,52521,7,19.60,122
1254060,2,Sunrisers,63509,5,17.60,150
419125,1,Super Kings,2119,1,3.20,32
419125,1,Super Kings,9900,2,4.60,38
419125,2,Mumbai,15887,1,8.50,92
419125,2,Mumbai,15317,2,9.30,96
419125,2,Mumbai,7519,3,13.20,120
419125,2,Mumbai,49040,4,16.40,159
419125,2,Mumbai,1934,5,18.20,172
980929,1,Guj Lions,35812,1,0.40,0
980929,1,Guj Lions,10384,2,7.20,56
980929,1,Guj Lions,8813,3,9.60,74
980929,1,Guj Lions,45257,4,13.10,91
980929,1,Guj Lions,49247,5,16.50,117
980929,1,Guj Lions,15716,6,19.20,133
1136576,1,Kings XI,60530,1,7.50,53
980929,1,Guj Lions,64767,7,19.30,133
1136576,1,Kings XI,59599,2,10.20,83
980929,1,Guj Lions,47154,8,19.60,135
1136576,1,Kings XI,59600,3,17.40,168
1136576,2,Sunrisers,15887,0,,2
1136576,2,Sunrisers,51216,1,1.50,14
1136576,2,Sunrisers,15473,2,4.60,37
1136576,2,Sunrisers,51088,3,14.20,113
1136576,2,Sunrisers,64479,4,16.40,133
1216532,1,Sunrisers,48739,1,9.30,77
1216532,1,Sunrisers,51454,2,11.20,92
1216532,1,Sunrisers,52161,3,17.50,144
1216532,1,Sunrisers,51088,4,19.40,160
1216532,2,Capitals,95315,1,0.50,2
1216532,2,Capitals,71331,2,7.20,42
1216532,2,Capitals,15887,3,11.30,62
1216532,2,Capitals,72393,4,15.10,104
1216532,2,Capitals,86165,5,16.40,117
1216532,2,Capitals,54212,6,17.60,126
1216532,2,Capitals,67455,7,19.30,138
1136610,1,Mumbai,61413,1,3.10,37
1136610,1,Mumbai,75325,2,5.30,59
1136610,1,Mumbai,61990,3,5.40,59
1136610,1,Mumbai,48405,4,8.20,71
1136610,1,Mumbai,63224,5,14.20,136
1136610,1,Mumbai,49040,6,15.30,152
1136610,1,Mumbai,49028,7,17.40,160
1136610,1,Mumbai,70633,8,18.20,170
1136610,2,Kings XI,7568,1,3.50,34
1136610,2,Kings XI,35812,2,16.10,145
1136610,2,Kings XI,54212,3,16.50,149
1136610,2,Kings XI,60530,4,18.30,167
1136610,2,Kings XI,7716,5,19.30,172
729313,1,RCB,7568,1,1.20,21
729313,1,RCB,49752,2,1.40,25
729313,1,RCB,12928,3,2.60,26
729313,1,RCB,9900,4,3.50,26
729313,1,RCB,46533,5,9.20,67
729313,1,RCB,9505,6,13.20,93
729313,1,RCB,7716,7,14.30,97
729313,1,RCB,53330,8,19.10,120
729313,2,Kings XI,17752,1,4.10,22
729313,2,Kings XI,51216,2,5.50,33
729313,2,Kings XI,54222,3,7.10,40
729313,2,Kings XI,53891,4,12.20,85
729313,2,Kings XI,7781,5,12.60,88
501225,1,Kochi,3317,1,3.30,26
501225,1,Kochi,6315,2,4.10,28
419144,1,KKR,7568,1,10.20,94
501225,1,Kochi,6253,3,7.40,42
419144,1,KKR,2024,2,11.50,104
501225,1,Kochi,49247,4,15.30,90
419144,1,KKR,10384,3,13.10,111
501225,1,Kochi,9900,5,15.40,90
419144,2,Daredevils,48739,1,0.50,0
501225,1,Kochi,8807,6,16.10,90
419144,2,Daredevils,7773,2,10.30,99
501225,1,Kochi,49193,7,16.60,92
419144,2,Daredevils,2314,3,11.30,103
501225,1,Kochi,10556,8,17.50,98
419144,2,Daredevils,7781,4,14.50,134
501225,1,Kochi,51482,9,19.50,108
419144,2,Daredevils,51482,5,16.30,144
501225,1,Kochi,47123,10,19.60,109
419144,2,Daredevils,11374,6,17.10,147
501225,2,Royals,2281,1,10.40,71
419144,2,Daredevils,7520,7,17.40,149
501225,2,Royals,10125,2,13.50,105
419144,2,Daredevils,8813,8,18.20,152
1254102,1,KKR,95316,1,2.20,18
1254102,1,KKR,61999,2,11.30,90
1254102,1,KKR,81147,3,14.40,120
1254102,1,KKR,47055,4,15.50,124
1254102,1,KKR,70411,5,17.40,149
1254102,1,KKR,70695,6,18.40,156
1254102,1,KKR,8813,7,19.60,165
1254102,2,Punjab Kings,59599,1,8.50,70
1254102,2,Punjab Kings,70405,2,10.40,84
1254102,2,Punjab Kings,70277,3,15.30,129
1254102,2,Punjab Kings,64479,4,16.30,134
1254102,2,Punjab Kings,60530,5,19.20,162
1304069,1,Punjab Kings,59599,1,9.30,97
1304069,1,Punjab Kings,52161,2,13.50,127
336013,1,Super Kings,7528,1,0.40,10
1304069,1,Punjab Kings,59832,3,14.30,130
336013,1,Super Kings,2121,2,2.20,20
1304069,1,Punjab Kings,15887,4,16.60,151
336013,1,Super Kings,15716,3,6.50,64
1304069,1,Punjab Kings,75315,5,19.40,197
336013,1,Super Kings,8821,4,17.30,155
1304069,2,Mumbai,48405,1,3.40,31
336013,2,Kings XI,9235,1,1.60,16
1304069,2,Mumbai,75325,2,4.10,32
336013,2,Kings XI,15851,2,4.30,29
1304069,2,Mumbai,95429,3,10.60,116
336013,2,Kings XI,6405,3,12.10,95
1304069,2,Mumbai,104396,4,12.50,131
336013,2,Kings XI,10129,4,12.50,96
1304069,2,Mumbai,49040,5,16.10,152
1304069,2,Mumbai,61990,6,18.40,177
336013,2,Kings XI,7716,5,13.10,97
1304069,2,Mumbai,59261,7,19.30,185
336013,2,Kings XI,6315,6,14.60,115
1304069,2,Mumbai,70640,8,19.40,186
336013,2,Kings XI,11399,7,19.30,163
1304069,2,Mumbai,62490,9,19.60,186
336013,2,Kings XI,47185,8,19.40,163
336013,2,Kings XI,47184,9,19.50,163
548359,1,Kings XI,10129,1,6.50,55
548359,1,Kings XI,50884,2,7.40,58
548359,1,Kings XI,11984,3,11.60,97
548359,1,Kings XI,59601,4,15.30,130
548359,1,Kings XI,4173,5,16.60,138
548359,2,Chargers,15887,1,1.50,10
548359,2,Chargers,9900,2,4.60,31
548359,2,Chargers,9707,3,10.10,70
548359,2,Chargers,12049,4,10.40,71
548359,2,Chargers,9587,5,11.20,74
548359,2,Chargers,58269,6,16.30,117
548359,2,Chargers,8021,7,17.20,121
548359,2,Chargers,59215,8,18.20,130
1254062,1,Mumbai,58406,1,1.60,10
1254062,1,Mumbai,61990,2,10.30,86
1254062,1,Mumbai,75325,3,11.10,88
1254062,1,Mumbai,48405,4,15.20,115
1254062,1,Mumbai,70633,5,16.20,123
1254062,1,Mumbai,49040,6,17.20,125
1254062,1,Mumbai,73871,7,17.30,126
1254062,1,Mumbai,63224,8,19.30,150
1254062,1,Mumbai,70640,9,19.40,150
1254062,1,Mumbai,95219,10,19.60,152
1254062,2,KKR,95316,1,8.50,72
1254062,2,KKR,61999,2,10.30,84
1254062,2,KKR,47055,3,12.50,104
1254062,2,KKR,70411,4,14.60,122
1254062,2,KKR,48277,5,15.20,122
1254062,2,KKR,51012,6,19.30,140
1254062,2,KKR,64244,7,19.40,140
501271,1,Super Kings,6256,1,14.50,159
501271,1,Super Kings,49342,2,18.10,188
501271,1,Super Kings,7593,3,18.20,188
501271,1,Super Kings,9505,4,19.40,199
501271,1,Super Kings,15716,5,19.50,199
501271,2,RCB,7568,1,0.40,1
501271,2,RCB,59599,2,2.30,16
501271,2,RCB,46533,3,6.30,48
501271,2,RCB,49092,4,8.30,62
501271,2,RCB,49752,5,9.60,69
501271,2,RCB,4380,6,10.20,70
501271,2,RCB,53314,7,12.60,92
501271,2,RCB,7678,8,18.40,130
1082632,1,Guj Lions,10384,1,1.10,10
1082632,1,Guj Lions,45554,2,1.20,10
1082632,1,Guj Lions,15716,3,13.20,143
1082632,1,Guj Lions,8813,4,14.10,158
1082632,1,Guj Lions,75325,5,17.10,178
1082632,1,Guj Lions,35812,6,18.30,189
1082632,1,Guj Lions,50483,7,19.10,192
1082632,2,Daredevils,59600,1,2.50,24
1082632,2,Daredevils,60806,2,13.20,167
1082632,2,Daredevils,86165,3,14.30,179
598071,1,Sunrisers,9900,1,0.60,2
598071,1,Sunrisers,62182,2,2.30,3
1136603,1,Super Kings,8999,1,2.10,19
598071,1,Sunrisers,12049,3,10.60,55
829805,1,Mumbai,9900,1,4.20,29
1136603,1,Super Kings,10125,2,11.30,105
598071,1,Sunrisers,15887,4,15.40,83
829805,1,Mumbai,45256,2,5.40,42
1136603,1,Super Kings,15716,3,12.60,119
829767,1,Kings XI,7781,1,0.20,1
598071,1,Sunrisers,44829,5,17.20,111
829805,1,Mumbai,8999,3,6.30,47
1136603,1,Super Kings,52241,4,19.40,174
1136603,2,Royals,53320,1,3.60,48
598071,1,Sunrisers,49193,6,17.60,113
829805,1,Mumbai,48405,4,11.40,79
829767,1,Kings XI,10129,2,1.10,6
1136603,2,Royals,51096,2,4.40,53
598071,1,Sunrisers,61318,7,19.30,127
829805,2,KKR,8742,1,5.30,45
829767,1,Kings XI,66358,3,2.60,10
1136603,2,Royals,60806,3,11.20,99
598071,2,Royals,2281,1,1.60,13
829805,2,KKR,51454,2,5.50,46
829767,1,Kings XI,51216,4,3.30,10
1136603,2,Royals,64741,4,12.40,109
598071,2,Royals,10125,2,6.40,50
598071,2,Royals,8726,3,7.40,53
829767,1,Kings XI,35384,5,7.60,37
1136603,2,Royals,10553,5,17.40,146
829805,2,KKR,7773,3,10.60,88
598071,2,Royals,51096,4,8.20,55
598071,2,Royals,10553,5,9.60,57
1136603,2,Royals,60737,6,18.60,165
829805,2,KKR,48277,4,14.20,118
829767,1,Kings XI,49193,6,9.50,45
598071,2,Royals,60806,6,15.50,102
829805,2,KKR,51012,5,15.50,128
829767,1,Kings XI,67455,7,18.10,102
829805,2,KKR,61990,6,17.10,144
829767,1,Kings XI,53891,8,18.40,104
829805,2,KKR,15473,7,19.10,160
829767,2,Daredevils,71331,1,12.30,106
1178415,1,Royals,60806,1,1.10,5
1178415,1,Royals,50281,2,13.10,135
1304085,1,Royals,100878,1,1.40,11
1178415,1,Royals,53320,3,15.50,157
1304085,1,Royals,12894,2,3.60,33
1178415,1,Royals,64758,4,16.40,163
1304085,1,Royals,53271,3,4.10,33
733971,1,Super Kings,45554,1,2.30,20
1178415,1,Royals,10553,5,19.30,187
1304085,1,Royals,60806,4,9.30,68
733971,1,Super Kings,15716,2,10.40,90
1178415,1,Royals,96392,6,19.60,191
1304085,1,Royals,58772,5,14.20,99
733971,1,Super Kings,10384,3,14.30,119
1178415,2,Capitals,15887,1,7.30,72
1304085,1,Royals,72393,6,15.30,102
733971,2,KKR,7773,1,2.20,17
1178415,2,Capitals,71331,2,8.50,77
1304085,1,Royals,51092,7,17.10,110
733971,2,KKR,2232,2,4.40,36
1178415,2,Capitals,95315,3,16.40,161
1304085,1,Royals,84635,8,18.40,121
733971,2,KKR,51454,3,5.10,38
1178415,2,Capitals,84201,4,17.60,175
733971,2,KKR,48277,4,5.20,38
1304085,2,RCB,49752,1,1.40,10
733971,2,KKR,61990,5,9.30,65
1304085,2,RCB,46933,2,6.20,37
733971,2,KKR,8742,6,13.40,88
1304085,2,RCB,54222,3,6.30,37
733971,2,KKR,51012,7,14.60,91
1304085,2,RCB,80645,4,9.60,58
733971,2,KKR,47185,8,16.40,113
1304085,2,RCB,96803,5,11.40,66
733971,2,KKR,15473,9,16.50,113
1304085,2,RCB,8813,6,12.40,72
1304085,2,RCB,103588,7,15.40,92
1304085,2,RCB,78239,8,16.40,102
1304085,2,RCB,87477,9,17.40,107
1178403,1,Kings XI,60530,1,6.20,66
1304085,2,RCB,59260,10,19.30,115
1178403,1,Kings XI,59599,2,8.50,86
1178403,1,Kings XI,71335,3,12.60,110
1178403,1,Kings XI,72103,4,13.50,113
1178403,2,RCB,9900,1,3.50,43
1178403,2,RCB,49752,2,15.30,128
1304060,1,Mumbai,48405,1,2.50,6
1304060,1,Mumbai,95429,2,7.50,45
1304060,1,Mumbai,75325,3,10.60,55
1304060,1,Mumbai,61990,4,19.10,138
1304060,2,KKR,51096,1,4.10,16
1304060,2,KKR,71331,2,5.60,35
1304060,2,KKR,52241,3,9.50,67
1304060,2,KKR,70411,4,11.40,83
1304060,2,KKR,51012,5,13.10,101
980969,1,Supergiants,48671,1,2.20,26
980969,1,Supergiants,15317,2,14.00,132
980969,1,Supergiants,7593,3,15.40,144
980969,1,Supergiants,49193,4,17.60,171
980969,1,Supergiants,51096,5,18.10,171
980969,1,Supergiants,35384,6,18.50,174
980969,2,RCB,60530,1,11.10,94
980969,2,RCB,46533,2,11.60,97
980969,2,RCB,10125,3,15.30,143
1359521,1,KKR,90143,1,1.10,8
1359521,1,KKR,81147,2,1.60,16
1304059,1,Royals,102743,1,1.50,6
1359521,1,KKR,52290,3,4.40,35
1359521,1,KKR,70411,4,11.20,96
1304059,1,Royals,100878,2,9.60,76
1359521,1,KKR,51012,5,14.20,127
1304059,1,Royals,60806,3,11.40,86
1359521,1,KKR,49039,6,15.30,130
1304059,2,RCB,46933,1,6.60,55
1359521,1,KKR,63477,7,17.30,151
1304059,2,RCB,101312,2,7.60,61
1359521,1,KKR,75591,8,19.20,168
1304059,2,RCB,49752,3,8.40,62
1359521,1,KKR,111976,9,19.30,168
1304059,2,RCB,53121,4,8.50,62
1359521,2,Sunrisers,59599,1,2.50,29
1304059,2,RCB,84201,5,12.30,87
1359521,2,Sunrisers,95320,2,3.50,37
1304059,2,RCB,103588,6,17.50,154
1359521,2,Sunrisers,61999,3,5.30,53
1359521,2,Sunrisers,84027,4,6.20,54
981011,1,Daredevils,86165,1,1.20,11
1359521,2,Sunrisers,61634,5,14.10,124
981011,1,Daredevils,59600,2,5.30,42
981011,1,Daredevils,60806,3,9.30,71
1359521,2,Sunrisers,70277,6,16.50,145
981011,1,Daredevils,52241,4,11.20,81
1359521,2,Sunrisers,73871,7,18.10,152
981011,1,Daredevils,66253,5,14.30,96
1359521,2,Sunrisers,104814,8,19.30,165
981011,1,Daredevils,62457,6,14.60,98
981011,1,Daredevils,58406,7,16.10,107
981011,1,Daredevils,62051,8,19.60,138
981011,2,RCB,7568,1,1.10,5
981011,2,RCB,46533,2,2.40,17
981011,2,RCB,60530,3,10.10,83
981011,2,RCB,10125,4,14.60,111
548339,1,Kings XI,59601,1,5.20,35
548339,1,Kings XI,50884,2,7.40,46
392232,1,Daredevils,7781,1,0.30,1
548339,1,Kings XI,10129,3,12.50,79
392232,1,Daredevils,7630,2,0.50,1
392232,1,Daredevils,7773,3,5.60,37
548339,2,Mumbai,9639,1,7.50,52
392232,1,Daredevils,46533,4,10.30,65
548339,2,Mumbai,1934,2,9.10,59
392232,1,Daredevils,9253,5,11.30,70
548339,2,Mumbai,8813,3,10.50,66
392232,1,Daredevils,53582,6,16.50,109
392232,1,Daredevils,8813,7,17.50,114
392232,2,RCB,8742,1,0.60,2
548339,2,Mumbai,49040,4,13.40,90
392232,2,RCB,2281,2,12.30,72
548339,2,Mumbai,48405,5,17.20,135
392232,2,RCB,44930,3,14.50,101
548339,2,Mumbai,7139,6,17.40,135
981005,1,Kings XI,9952,1,7.30,60
981005,1,Kings XI,51216,2,8.30,65
548331,1,Kings XI,50884,1,2.40,14
981005,1,Kings XI,49342,3,15.40,123
548331,1,Kings XI,7793,2,4.60,27
981005,1,Kings XI,66725,4,17.30,150
548331,1,Kings XI,10129,3,8.10,57
981005,1,Kings XI,53891,5,17.50,154
548331,1,Kings XI,53891,4,13.60,94
981005,1,Kings XI,48148,6,18.60,160
548331,1,Kings XI,11984,5,14.60,105
981005,1,Kings XI,67455,7,19.10,160
548331,1,Kings XI,59601,6,19.10,149
981005,2,Supergiants,51096,1,4.40,35
548331,2,RCB,59599,1,1.20,4
981005,2,Supergiants,35384,2,6.60,47
548331,2,RCB,49752,2,1.60,8
981005,2,Supergiants,15317,3,11.20,78
548331,2,RCB,15317,3,5.10,25
981005,2,Supergiants,48671,4,11.50,80
548331,2,RCB,7568,4,17.40,156
981005,2,Supergiants,11399,5,13.20,86
548331,2,RCB,46533,5,18.30,158
981005,2,Supergiants,49193,6,18.10,144
1216546,1,Capitals,95315,1,3.20,25
1216546,1,Capitals,71331,2,8.30,73
1216546,1,Capitals,86165,3,13.40,106
1216546,1,Capitals,54212,4,17.30,141
1216546,1,Capitals,72393,5,19.60,164
1216546,2,Kings XI,60530,1,2.20,17
1216546,2,Kings XI,7568,2,5.20,52
1216546,2,Kings XI,59599,3,5.50,56
1216546,2,Kings XI,70405,4,12.30,125
1216546,2,Kings XI,54222,5,15.50,147
1254104,1,Super Kings,46933,1,0.50,1
1254104,1,Super Kings,46597,2,1.30,2
1254104,1,Super Kings,8999,2,,3
1254104,1,Super Kings,15716,3,2.60,7
1254104,1,Super Kings,7593,4,5.60,24
1254104,1,Super Kings,49247,5,16.40,105
1254104,1,Super Kings,45257,6,19.20,144
1254104,2,Mumbai,58406,1,2.20,18
1254104,2,Mumbai,81141,2,4.60,35
1254104,2,Mumbai,61990,3,5.40,37
1254104,2,Mumbai,75325,4,9.20,58
1254104,2,Mumbai,49040,5,13.10,87
1254104,2,Mumbai,63224,6,14.40,94
1254104,2,Mumbai,62153,7,19.20,134
1254104,2,Mumbai,95219,8,19.40,135
829739,1,Daredevils,59599,1,1.20,3
829739,1,Daredevils,45222,2,4.30,22
829739,1,Daredevils,71331,3,8.40,58
829739,1,Daredevils,47624,4,13.40,95
829739,1,Daredevils,7716,5,14.60,103
829739,1,Daredevils,51482,6,17.60,123
829739,1,Daredevils,49958,7,19.20,145
829739,1,Daredevils,47023,8,19.60,146
829739,2,KKR,8742,1,4.10,31
829739,2,KKR,51454,2,4.40,31
829739,2,KKR,61990,3,9.60,79
829739,2,KKR,7773,4,17.50,144
734001,1,Sunrisers,15887,1,4.60,31
734001,1,Sunrisers,60530,2,9.50,70
734001,1,Sunrisers,35812,3,18.50,133
734001,2,Mumbai,52521,1,1.20,2
734001,2,Mumbai,45256,2,15.50,132
734001,2,Mumbai,8999,3,16.50,141
598033,1,Mumbai,1934,1,3.40,29
598033,1,Mumbai,45554,2,10.10,97
598033,1,Mumbai,48405,3,12.50,118
598033,1,Mumbai,8813,4,17.20,169
598033,1,Mumbai,8999,5,17.30,169
598033,1,Mumbai,49040,6,17.40,169
598033,1,Mumbai,7139,7,19.20,187
598033,2,RCB,7419,1,5.40,35
598033,2,RCB,7568,2,6.50,37
598033,2,RCB,49752,3,7.20,39
598033,2,RCB,46533,4,7.40,43
598033,2,RCB,53754,5,10.30,67
598033,2,RCB,15317,6,13.20,83
598033,2,RCB,44814,7,13.50,85
501268,1,RCB,7568,1,3.30,30
501268,1,RCB,59599,2,8.60,65
501268,1,RCB,46533,3,11.50,85
501268,1,RCB,49092,4,16.40,133
501268,2,Super Kings,6256,1,0.60,3
501268,2,Super Kings,49342,2,1.30,7
501268,2,Super Kings,8821,3,10.60,70
501268,2,Super Kings,7593,4,16.40,131
548318,1,RCB,59599,1,5.20,53
548318,1,RCB,7568,2,16.20,162
548318,1,RCB,46533,3,17.20,174
548318,1,RCB,15317,4,18.60,198
548318,1,RCB,49752,5,19.10,198
548318,1,RCB,17752,6,19.20,198
548318,1,RCB,4380,7,19.40,199
548318,1,RCB,17731,8,19.50,199
548318,2,Super Kings,49342,1,6.50,56
548318,2,Super Kings,15716,2,10.30,88
548318,2,Super Kings,46933,3,14.30,128
548318,2,Super Kings,7593,4,17.60,163
548318,2,Super Kings,9505,5,19.20,192
548375,1,KKR,7773,1,4.30,21
548375,1,KKR,2232,2,8.40,40
548375,1,KKR,10384,3,16.10,107
548375,1,KKR,48277,4,17.50,117
548375,2,Warriors,8742,1,2.20,11
548375,2,Warriors,8876,2,7.40,51
548375,2,Warriors,44946,3,9.20,56
548375,2,Warriors,2024,4,10.40,62
548375,2,Warriors,48248,5,15.50,86
548375,2,Warriors,26889,6,16.60,92
548375,2,Warriors,56442,7,17.50,95
548375,2,Warriors,50121,8,18.30,97
829737,1,Mumbai,9900,1,5.50,47
829737,1,Mumbai,45256,2,13.30,119
1136561,1,Mumbai,61413,1,2.10,7
829737,1,Mumbai,61988,3,17.40,182
1136561,1,Mumbai,48405,2,3.50,20
1304088,1,Super Giants,60530,1,2.50,13
829737,1,Mumbai,49040,4,18.20,188
829731,1,Daredevils,59599,1,2.10,15
1136561,1,Mumbai,61990,3,12.30,98
1304088,1,Super Giants,58406,2,12.40,98
829737,1,Mumbai,8999,5,18.30,188
829731,1,Daredevils,71331,2,11.30,93
1136561,1,Mumbai,75325,4,14.40,113
1304088,1,Super Giants,64479,3,13.30,104
829737,1,Mumbai,48405,6,18.50,192
829731,1,Daredevils,45222,3,15.60,132
1136561,2,Super Kings,10125,1,3.40,27
1304088,1,Super Giants,63224,4,14.10,105
829737,1,Mumbai,7139,7,19.60,209
829731,1,Daredevils,7716,4,16.10,132
1136561,2,Super Kings,15716,2,5.60,42
1304088,1,Super Giants,102735,5,14.50,109
829737,2,RCB,11920,1,4.60,26
829731,2,Sunrisers,15887,1,6.10,50
1136561,2,Super Kings,8999,3,6.30,42
1304088,1,Super Giants,54212,6,15.30,111
829737,2,RCB,7568,2,8.10,48
829731,2,Sunrisers,48739,2,6.30,51
1136561,2,Super Kings,7593,4,8.30,51
1304088,1,Super Giants,59339,7,17.40,126
829737,2,RCB,49752,3,10.30,62
829731,2,Sunrisers,60530,3,12.40,89
1136561,2,Super Kings,49247,5,11.60,75
1304088,1,Super Giants,67342,8,18.30,144
829737,2,RCB,8813,4,12.10,97
829731,2,Sunrisers,12701,4,15.60,120
1136561,2,Super Kings,62022,6,12.60,84
1304088,2,Punjab Kings,59599,1,4.40,35
829737,2,RCB,53649,5,13.10,119
829731,2,Sunrisers,44691,5,16.40,128
1136561,2,Super Kings,7139,7,14.50,105
1304088,2,Punjab Kings,15887,2,6.30,46
829737,2,RCB,46533,6,14.20,125
829731,2,Sunrisers,47055,6,16.60,129
1136561,2,Super Kings,56993,8,16.30,118
1304088,2,Punjab Kings,56511,3,7.60,58
829737,2,RCB,51050,7,19.10,183
829731,2,Sunrisers,59215,7,19.20,159
1136561,2,Super Kings,45257,9,18.60,159
1304088,2,Punjab Kings,59832,4,12.10,88
1304088,2,Punjab Kings,75347,5,13.20,92
829731,2,Sunrisers,15731,8,19.60,163
1304088,2,Punjab Kings,52161,6,15.20,103
1304088,2,Punjab Kings,67296,7,17.20,112
1304088,2,Punjab Kings,95219,8,17.60,117
729291,1,Royals,51096,1,2.60,22
729291,1,Royals,47308,2,6.10,54
729291,1,Royals,10125,3,13.10,128
729291,1,Royals,10553,4,15.30,144
729291,1,Royals,60806,5,16.50,159
729291,2,Kings XI,7781,1,1.40,5
729291,2,Kings XI,51216,2,2.40,10
729291,2,Kings XI,54222,3,13.50,126
980923,1,Mumbai,48927,1,0.40,2
980923,1,Mumbai,9900,2,3.60,23
980923,1,Mumbai,48405,3,7.10,43
980923,1,Mumbai,53271,4,10.40,60
980923,1,Mumbai,8999,5,17.10,123
980923,1,Mumbai,70633,6,18.50,135
980923,2,Sunrisers,15887,1,0.50,4
980923,2,Sunrisers,47078,2,10.10,66
980923,2,Sunrisers,47055,3,14.20,100
1216520,1,KKR,70411,1,0.20,1
1216520,1,KKR,61999,2,1.40,10
1216520,1,KKR,8813,3,1.60,10
1216520,1,KKR,47055,4,9.50,91
1216520,1,KKR,49039,5,10.60,101
1216520,1,KKR,95323,6,14.20,113
1216520,1,KKR,64244,7,15.40,114
1216520,1,KKR,95316,8,18.30,136
1216520,1,KKR,98673,9,19.50,149
1216520,2,Kings XI,60530,1,7.60,47
1216520,2,Kings XI,7568,2,18.10,147
548357,1,Daredevils,7781,1,3.30,40
548357,1,Daredevils,48739,2,5.40,49
548357,1,Daredevils,6315,3,12.40,95
1082628,1,RCB,59601,1,3.40,31
548357,1,Daredevils,44930,4,14.20,100
980967,1,Guj Lions,45554,1,2.40,2
1082628,1,RCB,49752,2,5.10,40
548357,1,Daredevils,53582,5,16.60,125
548357,1,Daredevils,12701,6,19.10,146
1082628,1,RCB,66190,3,10.30,85
980967,1,Guj Lions,15716,2,4.60,24
548357,1,Daredevils,11399,7,19.30,152
548357,1,Daredevils,47289,8,19.40,152
980967,1,Guj Lions,8813,3,5.40,25
1082628,1,RCB,46533,4,12.20,102
548357,1,Daredevils,57444,9,19.60,153
548357,2,KKR,7773,1,6.60,68
548357,2,KKR,2232,2,15.10,128
980967,1,Guj Lions,10384,4,7.40,34
1082628,1,RCB,10125,5,13.40,108
548357,2,KKR,10384,3,15.20,128
980967,1,Guj Lions,45257,5,14.10,79
980967,1,Guj Lions,49247,6,18.10,106
980967,2,Sunrisers,48739,1,3.10,26
980967,2,Sunrisers,51088,2,4.50,33
548357,2,KKR,47624,4,17.20,147
980967,2,Sunrisers,47078,3,9.20,55
1082628,1,RCB,66253,6,19.40,162
980967,2,Sunrisers,7716,4,13.60,81
1082628,1,RCB,51482,7,19.50,162
980967,2,Sunrisers,64479,5,17.20,108
1082628,1,RCB,51455,8,19.60,162
1082628,2,Mumbai,9900,1,0.10,0
1082628,2,Mumbai,53271,2,7.30,61
1082628,2,Mumbai,70411,3,9.20,70
1082628,2,Mumbai,49040,4,12.60,98
1082628,2,Mumbai,63224,4,,101
1082628,2,Mumbai,15731,5,16.30,130
336003,1,Kings XI,9235,1,3.50,28
336003,1,Kings XI,7716,2,8.60,82
336003,1,Kings XI,10129,3,11.30,98
336003,1,Kings XI,6315,4,12.10,102
336003,1,Kings XI,15851,5,13.30,106
336003,1,Kings XI,9587,6,18.30,155
336003,2,KKR,2024,1,2.50,22
336003,2,KKR,19647,2,3.10,23
336003,2,KKR,6253,3,3.60,25
336003,2,KKR,54479,4,4.60,29
336003,2,KKR,7704,5,9.40,50
336003,2,KKR,11984,6,18.50,154
1359520,1,Punjab Kings,103766,1,1.30,13
1359520,1,Punjab Kings,15887,2,7.20,62
1136613,1,Royals,72379,1,1.40,2
1359520,1,Punjab Kings,70472,3,11.20,95
1136613,1,Royals,51096,2,13.10,101
1359520,2,Mumbai,48405,1,0.30,0
1136613,1,Royals,60806,3,13.20,101
1136613,1,Royals,61634,4,18.60,149
1359520,2,Mumbai,96335,2,5.60,54
1136613,1,Royals,60737,5,19.60,164
1175358,1,Capitals,95315,1,1.30,10
1359520,2,Mumbai,61990,3,15.10,170
729281,1,Daredevils,59599,1,2.60,15
1136613,2,RCB,49752,1,2.50,20
1175358,1,Capitals,71331,2,3.40,29
1359520,2,Mumbai,75325,4,16.10,178
729281,1,Daredevils,8813,2,3.30,16
1136613,2,RCB,9900,2,8.30,75
1136613,2,RCB,46597,3,8.60,77
729281,1,Daredevils,47624,3,4.10,17
1175358,1,Capitals,48155,3,12.60,112
1136613,2,RCB,59601,4,10.30,85
729281,1,Daredevils,49342,4,7.10,35
1175358,1,Capitals,15887,4,15.10,131
1136613,2,RCB,47231,5,11.60,96
729281,2,RCB,55245,1,1.50,6
1175358,1,Capitals,72509,5,16.50,157
1136613,2,RCB,46533,6,12.40,98
729281,2,RCB,9900,2,8.50,62
1175358,1,Capitals,67455,6,17.20,165
1136613,2,RCB,71335,7,15.10,108
1175358,2,Mumbai,48405,1,3.30,33
1136613,2,RCB,58274,8,15.20,108
1175358,2,Mumbai,61990,2,5.10,37
1136613,2,RCB,49108,9,17.60,128
1175358,2,Mumbai,58406,3,5.50,45
1136613,2,RCB,87477,10,19.20,134
1175358,2,Mumbai,49040,4,10.50,95
1175358,2,Mumbai,70633,5,11.20,95
1175358,2,Mumbai,63224,6,14.60,134
1175358,2,Mumbai,49028,7,16.20,153
1175358,2,Mumbai,7716,8,18.10,170
1175358,2,Mumbai,53716,9,19.20,176
419108,1,Kings XI,11920,1,1.20,5
419108,1,Kings XI,9587,2,5.10,39
419108,1,Kings XI,7716,3,5.60,44
419108,1,Kings XI,6315,4,6.10,44
419108,1,Kings XI,11399,5,13.20,104
419108,1,Kings XI,7632,6,14.50,113
419108,1,Kings XI,44691,7,15.20,113
419108,1,Kings XI,10671,8,16.30,116
